cod_ibge,nome,uf,distribuidora,familias_cadastradas,familias_pobreza,familias_baixa_renda,familias_elegiveis,beneficiarios_tsee,cobertura,lacuna_pos,sobrecobertura,subs_liquido,subsidio_familia_liq,rs_nao_acessado,subsidio_indisponivel,tarifa_municipal,tarifa_baixa_renda,rank_tarifa,moradores_por_domicilio,peso_pob80_cheia,dec_h_ano,d3_corr,d3_max,n_conj,violacao,dom_favela,dom_total_mun,d4_corr,favela_mapeada,renda_referencia,conta_cheia80,conta_social80,econ_mes,peso_social_ef,perda_familias_mes
5103908,General Carneiro,MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,2034,896,322,1218,430,38.155668358714045,731.0,0,15871.7,36.910930232558144,35184.34288248337,0,0.8521300000000002,0.72463,1695.0,3.174142480211082,0.0985173976374049,40.483822029584914,1.4002008025735029,1.7369230769230768,4.0,1.0,0,1895,0.0,False,1082.5565065647334,68.17040000000001,0.0,68.17040000000001,0.0,49832.56240000001
2603009,Cabrobó,PE,COMPANHIA ENERGÉTICA DE PERNAMBUCO,14328,9126,1670,10796,4704,44.67708914945096,5945.0,0,151648.56,32.238214285714285,290366.95057279733,0,0.76918,0.68237,3534.0,3.0289086726017804,0.0931912845248627,16.007205676151997,0.9157563148786954,1.995555555555556,4.0,0.0,0,9997,0.0,False,723.2735378620257,61.5344,0.0,61.5344,0.0,365822.008
3538006,Pindamonhangaba,SP,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,24285,10262,5203,15465,12917,75.01945525291829,3852.0,0,378716.21,29.319208020438182,-495810.4264107885,1,0.7867000000000001,0.6055499999999999,3474.0,2.846691037003828,0.1014150267639437,6.968569922664669,1.136299500719871,1.5066666666666668,3.0,1.0,48,57994,0.0008276718281201,True,1679.1830422852574,62.93600000000001,0.0,62.93600000000001,0.0,242429.47200000004
1506906,Santarém Novo,PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,2943,1810,379,2189,722,30.845771144278608,1529.0,0,24150.01,33.44876731301939,84398.89435483872,0,0.9783,0.8751599999999999,20.0,3.1070882202957675,0.1155452143157209,17.244682145848905,0.7363977531269525,0.7766666666666667,2.0,0.0,0,1961,0.0,False,755.8835357846356,78.264,0.0,78.264,0.0,119665.656
3146750,Palmópolis,MG,CEMIG DISTRIBUIÇÃO S.A.,1946,1025,352,1377,854,66.7885881492319,454.0,0,23080.39,27.02621779859485,21837.787864184007,0,0.8585799999999999,0.6932999999999999,997.0,2.6494932432432434,0.1189190537327487,17.12,1.5563636363636362,1.5563636363636364,1.0,1.0,0,2368,0.0,False,782.2509563277016,68.68639999999999,0.0,68.68639999999999,0.0,31183.6256
2111748,Senador Alexandre Costa,MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,3998,3053,301,3354,1777,53.27524038461539,1555.0,0,52738.2,29.67822172200337,80915.33274111674,0,0.84318,0.7406600000000001,1856.0,3.3706640237859267,0.0917990790620136,22.82,1.63,1.63,1.0,1.0,0,3027,0.0,False,682.247427227286,67.4544,0.0,67.4544,0.0,104891.592
1700251,Abreulândia,TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,857,154,222,376,183,55.23560209424084,171.0,0,6299.86,34.42546448087432,8451.290047393366,0,0.93022,0.8295199999999999,394.0,2.7827027027027027,0.1226739519400069,34.370000000000005,1.3748000000000002,1.3748000000000002,1.0,1.0,0,925,0.0,False,1082.0503303536727,74.41760000000001,0.0,74.41760000000001,0.0,12725.4096
2607406,Itacuruba,PE,COMPANHIA ENERGÉTICA DE PERNAMBUCO,1862,940,308,1248,639,50.07861635220126,635.0,0,23178.15,36.27253521126761,30201.716483516484,0,0.76918,0.68237,3534.0,3.185267857142857,0.0886166886327253,16.949047262206527,0.9752382825112216,1.163529411764706,2.0,0.0,0,1344,0.0,False,678.6888577435178,61.5344,0.0,61.5344,0.0,39074.344
1502400,Castanhal,PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,45467,19730,12218,31948,27713,83.607742097656,5217.0,0,1172025.57,42.29154440154441,333504.2292532602,0,0.9783,0.8751599999999998,20.0,3.0051267579135508,0.1194655677556794,19.296944591213364,0.8406275184248271,1.177,5.0,0.0,5769,63783,0.0904472978693382,True,1090.9974409941776,78.264,0.0,78.264,0.0,408303.288
2200459,Alvorada do Gurguéia,PI,EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,2037,1127,247,1374,817,57.96269727403156,586.0,0,29779.13,36.4493635250918,34673.054306930695,0,0.94669,0.83052,155.0,3.1868263473053893,0.1090141527810818,35.27,1.4695833333333332,1.4695833333333332,1.0,1.0,0,1670,0.0,False,649.554114994363,75.7352,0.0,75.7352,0.0,44380.82720000001
2106201,Luís Domingues,MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,3305,2152,298,2450,1154,46.76434676434676,1308.0,0,34209.0,29.64384748700173,68514.57681462141,0,0.84318,0.7406600000000001,1856.0,3.384869976359338,0.0914138077303093,11.289999999999996,0.5942105263157894,0.5942105263157894,1.0,0.0,0,2115,0.0,False,601.7669740150881,67.4544,0.0,67.4544,0.0,88230.3552
2910602,Esplanada,BA,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,10738,6301,1586,7887,4479,63.06445387881127,2871.0,0,138934.32,31.0190488948426,147517.4443880049,0,0.83772,0.75868,2207.0,3.0048041389504805,0.1023095580511328,14.608049720280205,0.9489066856278708,1.8783333333333327,4.0,0.0,0,10824,0.0,False,762.4934817365638,67.0176,0.0,67.0176,0.0,192407.5296
1400605,São Luiz,RR,RORAIMA ENERGIA S.A.,3057,1630,428,2058,718,36.23809523809524,1339.0,0,21407.23,29.81508356545961,68788.91679369252,0,0.78947,0.67537,3384.0,3.150442477876106,0.0919597051850324,76.94,1.0913513513513515,1.0913513513513515,1.0,1.0,0,2260,0.0,False,834.2926264044944,63.1576,0.0,63.1576,0.0,84568.0264
3153301,Presidente Kubitschek,MG,CEMIG DISTRIBUIÇÃO S.A.,855,304,175,479,268,63.27800829875519,177.0,0,7526.37,28.08347014925373,8207.228852459017,0,0.8585799999999999,0.6932999999999999,997.0,3.1574074074074074,0.0997892222012967,21.697237482918634,1.5704787347188232,2.341428571428572,3.0,1.0,0,972,0.0,False,828.7563559322034,68.68639999999999,0.0,68.68639999999999,0.0,12157.492799999998
4313060,Nova Hartz,RS,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,1994,669,484,1153,976,75.0,292.0,0,30257.78,31.001823770491804,13556.516666666668,0,0.8222,0.6791900000000001,2658.0,2.6456214502707702,0.1140468416641093,6.146755163351372,0.6829727959279301,0.8644444444444445,2.0,0.0,206,7571,0.0272090873068286,True,1553.5992560786858,65.77600000000001,0.0,65.77600000000001,0.0,19206.592000000004
2100105,Afonso Cunha,MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2575,1965,244,2209,1052,45.86160108548168,1197.0,0,31601.69,30.03962927756654,63153.743609467456,0,0.84318,0.7406600000000001,1856.0,3.6103590347263097,0.0857044549405778,12.761196187242414,0.837364672828015,0.8953846153846154,2.0,0.0,0,1699,0.0,False,613.656504727747,67.4544,0.0,67.4544,0.0,80742.9168
5206404,Crixás,GO,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,3098,830,802,1632,997,61.22572815533981,639.0,0,32260.34,32.35741223671013,33519.691783944494,0,0.89181,0.7197899999999999,600.0,2.7424830261881668,0.1193333638332562,38.61842557380072,1.9871891914538025,2.4683333333333333,7.0,1.0,0,6186,0.0,False,1464.4761876694563,71.34479999999999,0.0,71.34479999999999,0.0,45589.32719999999
2707503,Porto Real do Colégio,AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,7197,5032,784,5816,3988,66.05999325918437,2014.0,0,128991.39,32.34488214643932,94460.01660714284,0,0.80807,0.69541,3021.0,3.065888496390724,0.0967221899590873,26.76,1.5741176470588234,1.5741176470588234,1.0,1.0,0,6511,0.0,False,569.4511846916796,64.6456,0.0,64.6456,0.0,130196.2384
2910503,Entre Rios,BA,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,14018,8386,1806,10192,4624,50.89116797769591,4932.0,0,146222.47999999998,31.622508650519027,247918.89264723143,0,0.83772,0.75868,2207.0,2.768702010968921,0.1110340449309152,13.321271496797117,1.0558231118540469,2.460769230769231,5.0,1.0,0,13675,0.0,False,851.2937168211711,67.0176,0.0,67.0176,0.0,330530.8032
4312955,Nova Boa Vista,RS,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,154,22,17,39,8,22.857142857142858,27.0,0,267.02,33.3775,1436.4,0,0.8106441552638928,0.6690824183189055,2993.0,2.5653266331658293,0.1159634371034079,11.43043793695396,0.6998615989639881,1.4136842105263157,3.0,0.0,0,796,0.0,False,2569.567547723936,64.85153242111141,0.0,64.85153242111141,0.0,1750.9913753700082
2413359,Serra do Mel,RN,COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,4866,2658,890,3548,2305,66.02102933038185,1228.0,0,70504.19,30.5875010845987,58832.816077116506,0,0.74424,0.6627799999999999,3849.0,3.08067940552017,0.0886543389879804,20.38,1.3586666666666667,1.3586666666666667,1.0,1.0,0,4239,0.0,False,718.0559384332644,59.5392,0.0,59.5392,0.0,73114.1376
2923209,Oliveira dos Brejinhos,BA,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,7653,4048,1139,5187,3620,74.7382706475378,1303.0,0,110289.15,30.466616022099444,64158.85133333333,0,0.8377199999999999,0.75868,2563.0,2.750996015936255,0.1117486836423545,13.92925143865195,0.776738630568049,0.7969999999999999,2.0,0.0,0,7530,0.0,False,739.5233164373642,67.01759999999999,0.0,67.01759999999999,0.0,87323.93279999998
3548203,Santo Antônio do Pinhal,SP,ELEKTRO REDES S.A.,1236,284,436,720,394,54.815864022662886,319.0,0,11632.96,29.52527918781725,14591.727674418606,0,0.7960499999999999,0.63101,3172.0,2.726400613967767,0.1071480247144729,16.34,2.334285714285714,2.334285714285714,1.0,1.0,0,2606,0.0,False,1798.303081468974,63.684,0.0,63.684,0.0,20315.196
4306502,Dom Feliciano,RS,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2064,865,514,1379,535,39.77191732002851,845.0,0,13585.09,25.39269158878505,34658.53817204301,0,0.822,0.6568099999999999,2787.0,2.556014150943396,0.1180163169423192,34.38241210020237,2.962941866917736,3.164,2.0,1.0,0,5088,0.0,False,1352.759284890427,65.75999999999999,0.0,65.75999999999999,0.0,55567.19999999999
1500404,Alenquer,PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,19515,13428,2436,15864,7697,51.96409989594173,7386.0,0,314809.37,40.90026893594907,454938.14637296624,0,0.9783000000000002,0.8751599999999999,7.0,3.862615882944264,0.0929445705168781,33.402837393764344,0.567674508270093,0.7302469135802468,3.0,0.0,0,17906,0.0,False,564.0085450313029,78.26400000000001,0.0,78.26400000000001,0.0,578057.9040000001
3166501,Serra Azul de Minas,MG,CEMIG DISTRIBUIÇÃO S.A.,1253,594,244,838,446,56.52173913043478,370.0,0,11396.12,25.551838565022425,16686.084615384614,0,0.8585799999999999,0.6932999999999999,997.0,3.031175059952038,0.1039449134827546,25.01983111792372,1.9669386947548355,2.341428571428572,2.0,1.0,0,1251,0.0,False,734.6132349064065,68.68639999999999,0.0,68.68639999999999,0.0,25413.968
5106703,Ponte Branca,MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,627,256,90,346,179,53.23076923076923,152.0,0,6161.49,34.421731843575415,7783.36647398844,0,0.85213,0.72463,1715.0,2.3956834532374103,0.1305298729922583,38.039956241209175,1.8550526561527791,2.051,2.0,1.0,0,834,0.0,False,1549.1461769115442,68.1704,0.0,68.1704,0.0,10361.9008
1502707,Conceição do Araguaia,PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,12288,3339,3450,6789,4752,68.7230563401219,2104.0,0,195259.01,41.08985900673401,133284.99573437162,0,0.9783000000000002,0.8751599999999999,7.0,2.9357368837331927,0.1222892883559091,34.94043326326913,1.70704446750376,2.106969696969697,3.0,1.0,0,15172,0.0,False,1042.2283013784745,78.26400000000001,0.0,78.26400000000001,0.0,164667.45600000003
2105922,Lagoa do Mato,MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,3320,2473,327,2800,1898,67.93785310734464,908.0,0,53922.0,28.40990516332982,44961.39446985447,0,0.84318,0.7406600000000001,1856.0,3.338174928954847,0.0926925220506305,18.69,1.168125,1.168125,1.0,1.0,0,3167,0.0,False,569.7982215495223,67.4544,0.0,67.4544,0.0,61248.5952
5211404,Itauçu,GO,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,2361,779,441,1220,566,44.73684210526316,693.0,0,17838.47,31.51673144876325,36544.11352941176,0,0.89181,0.7197899999999999,600.0,2.596801633208574,0.1260280032889043,19.704894908707804,1.5760987520373235,2.4386666666666668,7.0,1.0,0,2939,0.0,False,1468.7816799895163,71.34479999999999,0.0,71.34479999999999,0.0,49441.94639999999
2800704,Brejo Grande,SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,2426,1436,469,1905,1168,65.34059945504087,636.0,0,31822.99,27.24571061643836,28277.14348623853,0,0.71247,0.6338599999999999,4105.0,3.1732092270335897,0.0823950965812495,14.58,0.972,0.972,1.0,0.0,0,2471,0.0,False,564.7872082642521,56.997600000000006,0.0,56.997600000000006,0.0,36250.473600000005
5210901,Itapaci,GO,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,4257,948,1107,2055,1225,62.5,756.0,0,37290.96,30.4416,38985.924000000006,0,0.89181,0.7197899999999999,600.0,2.6975490825099446,0.1213211380999721,29.71845130854968,1.5785999663633683,2.4683333333333333,4.0,1.0,0,7793,0.0,False,1376.1045809152315,71.34479999999999,0.0,71.34479999999999,0.0,53936.66879999999
2600401,Água Preta,PE,COMPANHIA ENERGÉTICA DE PERNAMBUCO,9231,5488,1165,6653,4483,69.21204745968969,2024.0,0,131082.99,29.24001561454383,97656.4920087912,0,0.76918,0.68237,3534.0,3.007288463728505,0.0938612618352862,14.661818053552787,0.9779810965602724,1.3485714285714283,3.0,0.0,0,8781,0.0,False,649.586514428539,61.5344,0.0,61.5344,0.0,124545.6256
3127057,Fronteira dos Vales,MG,CEMIG DISTRIBUIÇÃO S.A.,2395,1723,116,1839,675,39.84589983489268,1093.0,0,20101.05,29.779333333333334,50486.15309392264,0,0.8585799999999999,0.6932999999999999,997.0,2.859117840684661,0.1102001550528425,15.646378998390404,1.225193844191805,1.5563636363636364,3.0,1.0,0,1519,0.0,False,818.5116279069767,68.68639999999999,0.0,68.68639999999999,0.0,75074.2352
2106375,Maranhãozinho,MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,3791,2297,548,2845,1721,60.66138477437134,1142.0,0,50222.82,29.18234747239977,59040.057614991485,0,0.84318,0.7406600000000001,1856.0,4.123571858087793,0.0750378225140223,15.601860455804948,0.7869236097606522,0.8334999999999999,2.0,0.0,0,3326,0.0,False,482.1800087489064,67.4544,0.0,67.4544,0.0,77032.92480000001
2205532,Jurema,PI,EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,2397,1564,220,1784,1228,65.45749864645371,638.0,0,35112.23,28.59302117263844,32862.931447477255,0,0.94669,0.83052,155.0,2.9035433070866143,0.1196500749494635,18.26,0.9610526315789476,0.9610526315789476,1.0,0.0,0,1524,0.0,False,523.7591001582637,75.7352,0.0,75.7352,0.0,48319.05760000001
2900405,Água Fria,BA,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,7198,4826,540,5366,2528,52.16660440791932,2561.0,0,71481.19,28.275787183544303,119633.71775510204,0,0.83772,0.75868,2207.0,2.6589574155653453,0.1156168134497464,10.753601699099285,0.7543617109860709,1.0285714285714287,3.0,0.0,0,5448,0.0,False,690.0434902664641,67.0176,0.0,67.0176,0.0,171632.0736
2513356,Santa Inês,PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,1268,902,113,1015,474,46.7680608365019,560.0,0,10844.83,22.87938818565401,20801.54146341464,0,0.67565,0.5749200000000001,4694.0,3.045411542100284,0.0814159106908236,14.46,0.8033333333333333,0.8033333333333333,1.0,0.0,0,1057,0.0,False,711.5652376514446,54.052,0.0,54.052,0.0,30269.12
2918902,Lajedão,BA,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,1961,736,273,1009,545,54.39770554493308,477.0,0,18362.15,33.692018348623854,25475.714920913884,0,0.83772,0.75868,2207.0,2.587483176312248,0.1188105052433161,23.99,1.7135714285714287,1.7135714285714287,1.0,1.0,0,1486,0.0,False,924.0948231009364,67.0176,0.0,67.0176,0.0,31967.3952
5221551,Turvelândia,GO,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,1118,433,232,665,256,36.64688427299704,427.0,0,8201.07,32.0354296875,22120.74364372469,0,0.89181,0.7197899999999999,600.0,2.832386363636364,0.1155455798588425,18.60726507877141,1.5028192853199198,1.9325,3.0,1.0,0,1760,0.0,False,1351.4675090252708,71.34479999999999,0.0,71.34479999999999,0.0,30464.229599999995
5201603,Araçu,GO,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,1189,359,263,622,313,52.20949263502455,292.0,0,9534.03,30.460159744408948,15134.186081504704,0,0.89181,0.7197899999999999,600.0,2.4607329842931938,0.1329968455982822,20.017121571628287,1.551129010682175,1.9823076923076923,4.0,1.0,0,1528,0.0,False,1390.9722148364797,71.34479999999999,0.0,71.34479999999999,0.0,20832.6816
3513801,Diadema,SP,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,60835,23321,11045,34366,30818,65.68123393316195,11748.0,0,810683.41,26.305516581218768,478305.2107632094,0,0.72518,0.56239,4066.0,2.7090537479975696,0.0982339686372549,6.289841811715463,0.878951618501638,1.1185714285714283,10.0,0.0,30912,144824,0.2134452853118267,True,1589.2812875155796,58.0144,0.0,58.0144,0.0,681553.1712
5204557,Caldazinha,GO,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,1169,301,317,618,263,46.63382594417077,325.0,0,8156.83,31.014562737642585,16939.205985915494,0,0.89181,0.7197899999999999,600.0,2.635672514619883,0.124169343101353,13.86495346003056,1.1781727833595437,2.677692307692308,4.0,1.0,0,1710,0.0,False,1415.4899068322982,71.34479999999999,0.0,71.34479999999999,0.0,23187.06
4302451,Boqueirão do Leão,RS,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,956,468,161,629,63,9.26517571884984,568.0,0,1701.21,27.00333333333333,25381.08,0,0.7475996544162794,0.5989685356547672,3747.0,2.550409836065574,0.107570357184916,17.964126539135876,1.047995058208296,1.28375,4.0,1.0,0,2440,0.0,False,1665.672131147541,59.807972353302354,0.0,59.807972353302354,0.0,33970.92829667574
1506559,Santa Luzia do Pará,PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,7246,4771,961,5732,3116,51.52868430092752,2822.0,0,121706.85,39.0586810012837,172276.98566666667,0,0.9783,0.8751599999999998,20.0,3.218789607097592,0.1115354583972476,23.64103593704912,0.8610347049829031,0.8661290322580646,2.0,0.0,0,6312,0.0,False,696.6479722413624,78.264,0.0,78.264,0.0,220861.008
5207352,Edealina,GO,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,1260,413,277,690,500,71.90542420027816,202.0,0,14419.32,28.83864,10238.114081237913,0,0.8918100000000001,0.7197899999999999,577.0,2.4156553398058254,0.1354786501939257,30.4370509156304,2.185392751786869,3.556666666666666,6.0,1.0,0,1648,0.0,False,1502.0610399397135,71.3448,0.0,71.3448,0.0,14411.6496
5206800,Damolândia,GO,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,1131,513,189,702,301,49.14772727272727,358.0,0,9091.63,30.20475083056478,18763.566358381504,0,0.89181,0.71979,600.0,2.4972477064220184,0.1310521675238795,22.76324361830996,1.740025674575565,1.963846153846154,3.0,1.0,0,1090,0.0,False,1035.509735488611,71.34479999999999,0.0,71.34479999999999,0.0,25541.438399999995
1716505,Pedro Afonso,TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,3108,925,854,1779,1198,64.36845008273579,646.0,0,47114.91,39.32797161936561,38558.87091688089,0,0.9302200000000002,0.82952,384.0,2.9531546739818526,0.1155933824334379,30.96,0.8367567567567568,0.8367567567567568,1.0,0.0,193,4739,0.0407258915382992,True,1506.902100900386,74.41760000000001,0.0,74.41760000000001,0.0,48073.76960000001
5200605,Alto Paraíso de Goiás,GO,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,2820,1249,527,1776,832,49.057681324957166,892.0,0,26558.25,31.920973557692307,46273.36707799767,0,0.8918099999999999,0.7197899999999999,783.0,2.767788196359625,0.1182423298145026,35.831492102398215,1.881861095136753,2.9863157894736845,4.0,1.0,0,3626,0.0,False,1847.650822122571,71.34479999999999,0.0,71.34479999999999,0.0,63639.56159999999
2610301,Paranatama,PE,COMPANHIA ENERGÉTICA DE PERNAMBUCO,5329,3129,794,3923,2666,68.52269877100576,1255.0,0,71678.07,26.88599774943736,57715.51605051245,0,0.76918,0.68237,3534.0,2.895650106964583,0.0974799715025477,13.661770733212508,0.9293720018219984,1.6642857142857144,5.0,0.0,0,4207,0.0,False,565.1804449552582,61.5344,0.0,61.5344,0.0,77225.67199999999
4323358,Vila Lângaro,RS,COPREL COOPERATIVA DE ENERGIA,206,17,38,55,6,8.771929824561404,52.0,0,144.15,24.025,1560.52,0,0.6041799999999999,0.4617,5558.0,2.686046511627907,0.0825441518725922,12.82,0.4420689655172414,0.4420689655172414,1.0,0.0,0,774,0.0,False,1466.686147186147,48.3344,0.0,48.3344,0.0,2513.3888
2915106,Itagi,BA,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,5936,3509,544,4053,2127,59.45468316081798,1606.0,0,63879.68,30.03275975552421,81921.51443736731,0,0.83772,0.75868,2207.0,2.956147893379192,0.1039935059320812,16.31,1.019375,1.019375,1.0,1.0,0,4652,0.0,False,677.5034174361957,67.0176,0.0,67.0176,0.0,107630.2656
2805406,Poço Redondo,SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,11006,7267,1283,8550,5462,64.69836103684761,3037.0,0,140670.35,25.75436653240571,133921.1474344233,0,0.7124700000000002,0.6338599999999999,4101.0,3.103021850302185,0.0842587946032295,13.541126210678325,0.9161199453224476,0.94125,2.0,0.0,0,10755,0.0,False,632.7654690917808,56.99760000000001,0.0,56.99760000000001,0.0,173101.71120000005
2905503,Caldeirão Grande,BA,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,5488,4100,292,4392,2043,51.52290165077889,2085.0,0,58523.08,28.64565834557024,98831.6344765343,0,0.83772,0.75868,2207.0,3.0489510489510487,0.1008281794461745,10.567460646183845,0.6973270688980546,0.8446666666666667,3.0,0.0,0,4290,0.0,False,608.490252293578,67.0176,0.0,67.0176,0.0,139731.696
3148756,Pedra Bonita,MG,CEMIG DISTRIBUIÇÃO S.A.,2070,1264,369,1633,779,54.52887537993921,748.0,0,24525.4,31.483183568677795,36398.2220289855,0,0.8585799999999998,0.6932999999999999,1612.0,3.0938689217758983,0.1018385837681006,12.740450659969584,1.1189173604865152,1.282857142857143,2.0,1.0,0,2365,0.0,False,812.2595352016405,68.68639999999998,0.0,68.68639999999998,0.0,51377.427199999984
2922508,Nazaré,BA,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,8208,4620,1445,6065,2748,52.890756302521005,2803.0,0,86326.08,31.41414847161572,145398.60191293294,0,0.83772,0.75868,2207.0,2.7060770156438028,0.1136036342310457,18.237329388271416,1.163312608822981,1.588666666666667,3.0,1.0,0,9972,0.0,False,840.158310172318,67.0176,0.0,67.0176,0.0,187850.3328
3168705,Timóteo,MG,CEMIG DISTRIBUIÇÃO S.A.,10683,3321,2487,5808,4786,75.20564042303172,1477.0,0,154915.02000000002,32.36837024655245,74567.44615625001,0,0.8585799999999999,0.6932999999999999,997.0,2.711150336375141,0.1162145916921227,7.300898343299238,1.06452370685515,1.21625,4.0,1.0,3446,30026,0.1147672017584759,True,1704.1712158808932,68.68639999999999,0.0,68.68639999999999,0.0,101449.8128
1712702,Mateiros,TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,716,282,170,452,240,60.36036036036036,176.0,0,9725.91,40.524625,9276.769552238806,0,0.9302200000000002,0.82952,384.0,3.3329223181257706,0.1024221704052921,22.910000000000004,0.7636666666666667,0.7636666666666667,1.0,0.0,0,811,0.0,False,795.2908956328646,74.41760000000001,0.0,74.41760000000001,0.0,13097.4976
2401305,Campo Grande,RN,COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,4673,3061,309,3370,1675,50.68814055636896,1684.0,0,52837.75,31.54492537313433,81827.78782206817,0,0.74424,0.6627799999999999,3849.0,3.009588617383236,0.0907484812883638,12.31038446495002,1.066861053173316,1.149166666666667,3.0,1.0,0,3233,0.0,False,704.6384892086331,59.5392,0.0,59.5392,0.0,100264.0128
2100477,Alto Alegre do Pindaré,MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,8293,4849,1249,6098,3342,53.95942408376963,2814.0,0,101131.25,30.260697187312985,146468.9986355367,0,0.84318,0.7406600000000001,1856.0,3.443097643097643,0.0898678705296985,17.00478007834546,1.2557011290339677,1.886428571428572,4.0,1.0,0,7425,0.0,False,624.7434287725886,67.4544,0.0,67.4544,0.0,189816.6816
3554805,Tremembé,SP,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,5540,2237,1239,3476,2348,66.79115196782534,1156.0,0,67792.95,28.872636286201026,-123118.33064946235,1,0.7867000000000001,0.6055499999999999,3474.0,2.928496042216359,0.0985820856660365,4.4329010273695975,0.7137392292807876,0.8466666666666667,3.0,0.0,902,15160,0.0594986807387862,True,2019.637132559973,62.93600000000001,0.0,62.93600000000001,0.0,72754.016
2805000,Pedra Mole,SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,1218,716,154,870,460,51.87637969094923,436.0,0,11479.22,24.95482608695652,18924.36663829788,0,0.71247,0.6338599999999999,4105.0,2.90282131661442,0.0900699189569421,10.912464919017612,0.9028994094673573,0.9064285714285714,2.0,0.0,0,957,0.0,False,610.906441165887,56.997600000000006,0.0,56.997600000000006,0.0,24850.9536
2100832,Apicum-Açu,MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,6811,5089,453,5542,2663,48.21750090025207,2876.0,0,79411.48,29.820307923394665,151162.46334578042,0,0.84318,0.7406600000000001,1856.0,3.4657018239492468,0.0892817296262416,11.56,0.618,0.618,1.0,0.0,0,5044,0.0,False,598.1307705508838,67.4544,0.0,67.4544,0.0,193998.8544
2613305,São Joaquim do Monte,PE,COMPANHIA ENERGÉTICA DE PERNAMBUCO,7877,5129,864,5993,3432,60.06853785900783,2447.0,0,92005.22,26.808047785547785,114386.75336049986,0,0.7691799999999999,0.68237,3692.0,2.776759683465223,0.1016536978655654,17.1746729437031,1.0720544506188212,1.56625,4.0,1.0,0,7203,0.0,False,626.4969251537423,61.53439999999999,0.0,61.53439999999999,0.0,150574.6768
