cod_ibge,linhas_tsee,subs_pos,subs_neg,n_negativos,subs_liquido
3536570,93.0,2846.71,0.0,0.0,2846.71
3536703,1766.0,53715.14,-129.68,4.0,53585.46
3537008,844.0,25279.100000000002,-64.9,2.0,25214.2
3537305,2770.0,85482.45000000001,-238.79,7.0,85243.66
3537701,303.0,9490.78,0.0,0.0,9490.78
3538006,12917.0,378716.20999999996,0.0,0.0,378716.21
3538709,10628.0,321890.48000000004,-947.29,33.0,320943.19000000006
3538907,1506.0,44761.520000000004,-128.07999999999998,4.0,44633.44
3539004,216.0,6644.05,-29.06,1.0,6614.99
3539400,462.0,13792.39,-101.98,3.0,13690.41
3539509,1505.0,45551.8,-64.07,2.0,45487.729999999996
3539806,11794.0,352459.76,0.0,0.0,352459.76
3539905,336.0,10512.42,0.0,0.0,10512.42
3540002,797.0,23879.58,-41.66,2.0,23837.92
3540101,180.0,5373.75,0.0,0.0,5373.75
3540200,1504.0,45851.11000000001,-99.73,3.0,45751.380000000005
3540754,1874.0,56522.810000000005,0.0,0.0,56522.81
3540804,654.0,20067.01,-99.12,4.0,19967.89
3540903,710.0,22332.219999999998,-247.0,6.0,22085.219999999998
3541059,333.0,10050.02,0.0,0.0,10050.02
3541109,180.0,5044.27,-17.98,1.0,5026.29
3541802,180.0,5245.51,0.0,0.0,5245.51
3542008,408.0,12199.710000000001,0.0,0.0,12199.71
3542107,329.0,9857.39,-46.120000000000005,2.0,9811.27
3542503,229.0,7037.250000000001,0.0,0.0,7037.25
3542701,320.0,9635.59,-11.59,1.0,9624.0
3542909,438.0,12760.25,-33.46,1.0,12726.79
3543105,327.0,9937.41,-31.73,1.0,9905.68
3543402,15590.0,483959.83,-1907.96,60.0,482051.87
3543600,170.0,5322.46,0.0,0.0,5322.46
3543709,494.0,14330.550000000001,-140.78,4.0,14189.77
3544004,706.0,21293.230000000003,-35.36,1.0,21257.87
3544301,957.0,28008.34,0.0,0.0,28008.34
3544400,181.0,5473.6900000000005,0.0,0.0,5473.69
3544608,343.0,10264.18,0.0,0.0,10264.18
3544905,322.0,9871.32,-35.18,1.0,9836.14
3545001,1754.0,48355.68,0.0,0.0,48355.68
3545159,181.0,5499.950000000001,0.0,0.0,5499.95
3545605,585.0,18168.22,-35.36,1.0,18132.86
3545803,3258.0,99617.3,-170.09,6.0,99447.21
3546256,87.0,2647.0700000000006,0.0,0.0,2647.07
3546504,276.0,8224.09,-35.36,1.0,8188.73
3546900,220.0,6685.78,-35.36,1.0,6650.42
3547007,278.0,8361.67,0.0,0.0,8361.67
3547601,1035.0,30160.760000000002,0.0,0.0,30160.76
3547908,494.0,14421.98,0.0,0.0,14421.98
3548054,398.0,12314.140000000003,-35.36,1.0,12278.78
3548104,147.0,4381.67,0.0,0.0,4381.67
3548401,272.0,7964.97,0.0,0.0,7964.97
3548906,7521.0,223982.40000000002,-950.7299999999999,35.0,223031.67
3549409,1679.0,51618.020000000004,-225.36,8.0,51392.659999999996
3549508,639.0,19078.71,-29.77,1.0,19048.94
3549904,46365.0,1373924.2200000002,0.0,0.0,1373924.22
3550100,1485.0,43632.43,-271.32000000000005,8.0,43361.11
3550407,1512.0,46912.920000000006,-173.51,6.0,46739.409999999996
3550704,4078.0,116557.70000000001,0.0,0.0,116557.7
3550902,586.0,17495.810000000005,-66.38,2.0,17429.43
3551405,721.0,21719.41,-111.62,4.0,21607.789999999997
3551504,2216.0,68283.74,-200.05,6.0,68083.69
3551603,854.0,25281.43,-35.36,1.0,25246.07
3551702,5582.0,174687.15000000002,-717.38,21.0,173969.77
3551900,665.0,20400.77,0.0,0.0,20400.77
3552106,1089.0,32370.100000000002,-58.0,2.0,32312.1
3552403,11081.0,341791.49,-961.86,29.0,340829.63000000006
3552700,409.0,12465.449999999999,-91.35000000000001,3.0,12374.1
3553104,365.0,11044.480000000001,-88.14,2.0,10956.34
3553203,229.0,6891.120000000001,0.0,0.0,6891.12
3553401,1581.0,48031.64000000001,-233.16,7.0,47798.48
3553658,87.0,2793.4200000000005,0.0,0.0,2793.42
3553708,2817.0,86889.22,-262.49,8.0,86626.73000000001
3554102,17566.0,506421.33999999997,0.0,0.0,506421.34
3554409,250.0,7419.38,-35.36,1.0,7384.02
3554706,335.0,9838.05,0.0,0.0,9838.05
3554755,152.0,4596.12,-68.46000000000001,2.0,4527.66
3554805,2348.0,67792.95,0.0,0.0,67792.95
3555356,289.0,8748.210000000001,-46.95,2.0,8701.26
3555604,473.0,14176.11,-35.36,1.0,14140.75
3555901,65.0,1851.3500000000001,0.0,0.0,1851.35
3556206,1882.0,58893.71000000001,-87.42,3.0,58806.29
3556305,1056.0,32412.35,-32.51,1.0,32379.84
3556602,390.0,11615.460000000001,-49.620000000000005,2.0,11565.84
3556800,575.0,17520.97,0.0,0.0,17520.97
3556909,294.0,9113.470000000001,-31.08,1.0,9082.39
4200051,74.0,1890.2399999999998,-31.19,1.0,1859.05
4200101,694.0,17760.219999999998,-662.05,24.0,17098.17
4200200,184.0,5004.84,-209.07999999999998,7.0,4795.759999999999
4200309,29.0,811.0799999999999,0.0,0.0,811.08
4200408,113.0,2684.53,-120.00999999999999,4.0,2564.52
4200507,165.0,4133.83,-185.5,6.0,3948.33
4200556,23.0,607.9099999999999,-30.64,1.0,577.27
4200705,183.0,4390.76,-211.45,8.0,4179.31
4200754,14.0,378.38999999999993,0.0,0.0,378.39
4200804,103.0,2610.2399999999993,-92.02,3.0,2518.22
4201000,432.0,10662.510000000002,-190.09000000000003,9.0,10472.42
4201257,111.0,2850.3099999999995,-30.89,1.0,2819.42
4201273,22.0,533.87,-44.13,2.0,489.74
4201307,1722.0,46262.07,-1543.44,54.0,44718.630000000005
4201604,19.0,509.09,0.0,0.0,509.09
4201653,17.0,451.07000000000005,-31.03,1.0,420.04
4201703,136.0,3697.7799999999997,-121.38000000000001,4.0,3576.4
4201802,30.0,770.7299999999999,0.0,0.0,770.73
4201901,40.0,1058.65,-58.489999999999995,2.0,1000.16
4201950,999.0,25998.679999999997,-942.7500000000002,32.0,25055.930000000004
4202008,1744.0,46897.07,-1726.0800000000002,63.0,45170.990000000005
4202057,680.0,17920.44,-392.73999999999995,13.0,17527.7
4202081,70.0,1755.93,-122.79,4.0,1633.14
4202099,18.0,400.88,-10.24,1.0,390.64
4202107,1595.0,41674.01,-1369.9299999999998,49.0,40304.08
4202131,181.0,4576.769999999999,-31.01,1.0,4545.76
4202156,71.0,1814.56,-103.7,4.0,1710.86
4202404,4570.0,120148.26000000001,-3821.1399999999994,158.0,116327.12
4202438,157.0,3881.0599999999995,-25.62,1.0,3855.44
4202453,575.0,15774.95,-741.9999999999999,24.0,15032.95
4202503,213.0,5095.88,-252.29,9.0,4843.59
4202578,24.0,539.2099999999999,-25.72,1.0,513.49
4202602,299.0,8031.8099999999995,-62.239999999999995,2.0,7969.57
4202701,63.0,1704.3600000000001,-60.019999999999996,2.0,1644.34
4202859,41.0,1006.7800000000001,-91.97,3.0,914.81
4202875,108.0,2689.1,0.0,0.0,2689.1
4202909,1780.0,48073.659999999996,-1684.0099999999998,62.0,46389.65
4203006,2200.0,54360.509999999995,-3110.94,123.0,51249.57000000001
4203105,138.0,3634.13,-184.20000000000002,6.0,3449.93
4203154,200.0,4559.53,-356.75,16.0,4202.780000000001
4203204,2155.0,59599.14,-1843.2300000000002,61.0,57755.909999999996
4203253,68.0,1599.3999999999999,-31.09,1.0,1568.31
4203303,438.0,11064.07,-490.54999999999995,17.0,10573.52
4203402,459.0,11492.22,-162.91,7.0,11329.31
4203501,480.0,12409.71,-107.98,5.0,12301.73
4203600,707.0,17984.85,-462.84000000000003,16.0,17522.01
4203808,1675.0,42336.29,-560.35,20.0,41775.94
4203907,335.0,8318.56,-120.65999999999998,5.0,8197.9
4203956,460.0,12182.159999999998,-332.41999999999996,12.0,11849.74
4204004,340.0,8263.39,-385.66999999999996,14.0,7877.719999999999
4204103,185.0,4866.439999999999,-62.46,2.0,4803.98
4204152,96.0,2399.7600000000007,-10.17,1.0,2389.59
4204178,141.0,3391.63,0.0,0.0,3391.63
4204194,12.0,343.73999999999995,0.0,0.0,343.74
4204202,3521.0,91758.58000000002,-3867.8800000000006,140.0,87890.7
4204301,1002.0,25324.620000000003,-1062.75,37.0,24261.870000000003
4204350,65.0,1477.39,-126.13,7.0,1351.26
4204400,298.0,7171.139999999999,-257.66999999999996,17.0,6913.47
4204459,40.0,956.3,0.0,0.0,956.3
4204509,273.0,7545.81,-62.25,2.0,7483.56
4204558,709.0,17719.91,-488.87999999999994,16.0,17231.030000000002
4204806,1858.0,46686.13,-1162.1100000000001,44.0,45524.020000000004
4204905,80.0,2070.34,0.0,0.0,2070.34
4205001,393.0,10090.64,-210.64,7.0,9880.0
4205100,44.0,1071.71,-9.96,1.0,1061.75
4205209,76.0,1947.7099999999996,0.0,0.0,1947.71
4205308,178.0,4506.17,-31.12,1.0,4475.05
4205357,27.0,722.0699999999999,0.0,0.0,722.07
4205407,5661.0,138726.75999999998,-6576.110000000001,289.0,132150.65
4205431,55.0,1464.82,0.0,0.0,1464.82
4205506,949.0,24957.64,-575.8100000000001,20.0,24381.829999999998
4205555,99.0,2454.1800000000003,-61.370000000000005,2.0,2392.81
4205605,155.0,3608.15,-40.98,4.0,3567.17
4205803,600.0,15893.43,-729.0100000000001,25.0,15164.42
4205902,896.0,23652.78,-1211.0500000000002,45.0,22441.73
4206306,325.0,8957.400000000001,-271.02,9.0,8686.38
4206405,104.0,2798.1200000000003,-88.97,3.0,2709.15
4206504,1268.0,33914.67,-1340.65,44.0,32574.02
4206603,86.0,2032.6399999999999,-40.72,2.0,1991.92
4206652,114.0,3011.55,0.0,0.0,3011.55
4206702,337.0,8619.449999999999,-402.07,15.0,8217.380000000001
4206751,37.0,1005.8999999999999,0.0,0.0,1005.9
4206801,38.0,815.0,-36.260000000000005,2.0,778.74
4206900,304.0,8048.82,-258.67,9.0,7790.15
4207106,514.0,13655.53,-661.52,23.0,12994.01
4207403,77.0,1952.77,-51.16,2.0,1901.61
4207502,674.0,17755.19,-595.42,20.0,17159.77
4207577,22.0,506.8,-54.2,2.0,452.6
4207601,58.0,1465.27,-10.11,1.0,1455.16
4207650,78.0,2050.38,-104.41999999999999,4.0,1945.96
4207700,34.0,920.9399999999999,0.0,0.0,920.9399999999999
4207759,74.0,1859.21,-61.65,2.0,1797.56
4207809,269.0,6395.09,-407.2000000000001,19.0,5987.89
4207858,72.0,1898.3200000000002,-93.75999999999999,3.0,1804.56
4207908,393.0,9944.150000000001,-271.71999999999997,9.0,9672.43
4208005,122.0,3141.6400000000003,-93.73,3.0,3047.91
4208104,571.0,13815.76,-741.0999999999999,27.0,13074.66
4208203,4537.0,121833.98999999999,-5049.540000000001,180.0,116784.45000000001
4208302,1065.0,29672.730000000003,-463.03999999999996,17.0,29209.69
4208401,116.0,3274.4700000000003,-124.19000000000001,4.0,3150.28
4208450,1300.0,33506.44,-1954.1299999999999,66.0,31552.31
4208500,425.0,11456.46,-490.71000000000004,16.0,10965.75
4208609,88.0,2133.4099999999994,-110.27,4.0,2023.14
4208906,2711.0,72314.73,-2493.9199999999996,86.0,69820.81
4208955,84.0,1527.83,-516.26,22.0,1011.57
4209003,460.0,11822.210000000001,-570.6400000000001,21.0,11251.57
4209102,11723.0,315230.43000000005,-13470.029999999999,485.0,301760.39999999997
4209151,130.0,2263.6300000000006,-226.77,8.0,2036.86
4209177,66.0,1633.1399999999996,-55.85,2.0,1577.29
4209201,14.0,337.96,0.0,0.0,337.96
4209300,7705.0,195151.58999999997,-6282.769999999999,241.0,188868.82
4209508,106.0,2583.899999999999,-162.75,8.0,2421.15
4209706,659.0,16369.27,-723.38,26.0,15645.89
4209854,61.0,1479.7800000000002,-121.48,4.0,1358.3000000000002
4209904,105.0,2834.0699999999997,-30.67,1.0,2803.4
4210001,133.0,3656.7299999999996,-59.71,2.0,3597.02
4210035,28.0,733.7399999999999,0.0,0.0,733.74
4210050,18.0,467.54,0.0,0.0,467.54
4210100,1846.0,45549.05,-1375.3600000000001,49.0,44173.69
4210308,315.0,7613.780000000001,-185.23,6.0,7428.55
4210605,230.0,6160.65,-153.64,5.0,6007.01
4210704,166.0,3926.48,-259.61,12.0,3666.87
4210852,29.0,839.3900000000001,0.0,0.0,839.39
4211009,94.0,2441.0899999999997,-61.900000000000006,2.0,2379.19
4211058,643.0,16184.920000000002,-570.25,24.0,15614.67
4211108,523.0,12731.54,-50.92,3.0,12680.62
4211306,2017.0,53386.990000000005,-2636.62,98.0,50750.37
4211454,74.0,1937.22,-50.54,2.0,1886.68
4211652,26.0,759.8299999999999,0.0,0.0,759.83
4211751,385.0,9761.61,-473.5,16.0,9288.11
4211801,82.0,2018.32,-41.28,2.0,1977.04
4211850,63.0,1707.2300000000002,0.0,0.0,1707.23
4211876,18.0,467.81,0.0,0.0,467.81
4211892,150.0,3370.0800000000004,-282.27,12.0,3087.81
4212007,267.0,6886.16,-51.71,2.0,6834.45
4212056,65.0,1516.99,0.0,0.0,1516.99
4212106,222.0,5762.62,-119.11999999999999,4.0,5643.5
4212205,526.0,12910.46,-178.22000000000003,6.0,12732.24
4212239,71.0,1905.1900000000005,-30.95,1.0,1874.24
4212270,173.0,3356.84,-1200.9099999999999,45.0,2155.93
4212502,934.0,24975.63,-1078.2599999999998,37.0,23897.37
4212601,14.0,403.8,0.0,0.0,403.8
4212650,509.0,13216.94,-559.13,20.0,12657.81
4212700,67.0,1778.98,-30.46,1.0,1748.52
4212809,854.0,23063.399999999998,-548.6400000000001,18.0,22514.76
4213005,38.0,1034.2,-31.23,1.0,1002.97
4213104,71.0,1767.7400000000002,0.0,0.0,1767.74
4213153,70.0,1849.2,-30.96,1.0,1818.24
4213203,108.0,2961.1,-31.03,1.0,2930.07
4213302,215.0,5151.67,0.0,0.0,5151.67
4213351,173.0,4203.9800000000005,-20.16,1.0,4183.820000000001
4213401,905.0,17505.04,-5832.4400000000005,226.0,11672.6
4213500,353.0,9871.380000000001,-183.72,6.0,9687.66
4213708,214.0,5566.419999999999,-104.02999999999999,4.0,5462.39
4213906,29.0,731.11,-57.21,2.0,673.9
4214003,179.0,4849.25,-61.879999999999995,2.0,4787.37
4214102,36.0,895.24,-124.56,4.0,770.6800000000001
4214151,47.0,1212.2499999999998,-92.1,3.0,1120.15
4214201,156.0,3823.44,-152.76,5.0,3670.68
4214409,158.0,3638.21,-522.72,20.0,3115.4900000000002
4214508,86.0,2058.66,-43.26,2.0,2015.3999999999999
4214607,44.0,1064.82,-62.15,2.0,1002.67
4214706,107.0,2803.2,0.0,0.0,2803.2
4214805,1032.0,26444.32,-1169.01,43.0,25275.31
4215000,1007.0,25960.34,-669.2,24.0,25291.14
4215059,118.0,2864.79,-86.39,3.0,2778.4
4215075,81.0,2108.1399999999994,0.0,0.0,2108.14
4215109,169.0,4409.160000000001,-176.56,6.0,4232.6
4215208,109.0,2844.55,-62.22,2.0,2782.33
4215307,78.0,2064.07,-31.03,1.0,2033.04
4215356,79.0,1968.8400000000001,-31.01,1.0,1937.83
4215406,55.0,1424.24,-62.03,2.0,1362.21
4215505,691.0,17257.899999999998,-204.73999999999998,10.0,17053.16
4215554,14.0,383.63,0.0,0.0,383.63
4215653,358.0,9127.61,-219.75,8.0,8907.86
4215679,55.0,1271.4,-60.66,2.0,1210.74
4215687,43.0,1102.7599999999998,-60.94,2.0,1041.82
4215695,15.0,331.89,0.0,0.0,331.89
4215752,51.0,1386.3400000000001,-31.16,1.0,1355.18
4215802,1732.0,44036.91,-1244.71,47.0,42792.2
4216057,219.0,5340.9400000000005,-72.76,3.0,5268.18
4216107,289.0,7290.67,-116.39,4.0,7174.28
4216206,1492.0,38325.19,-1543.69,56.0,36781.5
4216255,13.0,341.88,0.0,0.0,341.88
4216305,875.0,22304.21,-1448.13,60.0,20856.08
4216354,101.0,2694.96,-124.28999999999999,4.0,2570.67
4216503,667.0,16553.22,-364.94,13.0,16188.28
4216602,4261.0,108873.4,-3803.05,165.0,105070.35
4216701,220.0,5632.4,-92.06,3.0,5540.34
4216800,429.0,10511.529999999999,-212.58,9.0,10298.949999999999
4216909,471.0,11920.11,-416.18,15.0,11503.93
4217154,23.0,614.4099999999999,-30.68,1.0,583.73
4217204,640.0,16614.399999999998,-621.7300000000001,22.0,15992.67
4217402,261.0,6902.779999999999,-203.41999999999996,7.0,6699.36
4217501,141.0,3648.9399999999996,-194.31,8.0,3454.63
4217709,1074.0,28302.6,-842.58,29.0,27460.02
4217808,241.0,6133.049999999999,-305.86,12.0,5827.1900000000005
4217907,90.0,2288.96,-122.77,4.0,2166.19
4218202,409.0,10802.88,-380.13000000000005,16.0,10422.75
4218251,521.0,12955.119999999999,-240.31,10.0,12714.81
4218301,959.0,24027.969999999998,-592.0200000000001,22.0,23435.95
4218509,94.0,2333.6,-131.38,5.0,2202.22
4218608,70.0,1817.8100000000002,-13.6,1.0,1804.21
4218756,39.0,936.7600000000001,-61.34,2.0,875.42
4218855,34.0,835.7900000000001,-71.74000000000001,3.0,764.05
4218905,404.0,10025.73,-481.0,17.0,9544.73
4218954,164.0,3873.45,-168.36999999999998,7.0,3705.08
4219101,86.0,2242.5800000000004,-30.44,1.0,2212.14
4219150,58.0,1421.6200000000001,0.0,0.0,1421.62
4219176,118.0,2753.0800000000004,-91.89,3.0,2661.19
4219200,75.0,1674.35,-210.73999999999998,7.0,1463.6100000000001
4219309,595.0,15294.29,-508.28999999999996,20.0,14786.0
4219358,87.0,2211.8400000000006,-31.21,1.0,2180.63
4219408,34.0,917.7400000000001,0.0,0.0,917.74
4219606,20.0,505.44,0.0,0.0,505.44
4219853,90.0,2167.5699999999997,-73.72,5.0,2093.85
3100104,443.0,12774.439999999999,0.0,0.0,12774.439999999999
3100203,2376.0,75122.08,-223.17,8.0,74898.91
3100302,952.0,28623.229999999996,-111.36,3.0,28511.87
3100401,469.0,13733.740000000002,-204.25,10.0,13529.49
3100500,1050.0,30263.22,-340.94,10.0,29922.28
3100609,1616.0,45439.24,-322.30999999999995,14.0,45116.93
3100708,108.0,3643.14,0.0,0.0,3643.14
3100807,416.0,12116.68,-80.98,2.0,12035.7
3100906,2940.0,87519.31,-370.95000000000005,13.0,87148.36
3101003,1771.0,50921.43,-191.46,6.0,50729.97
3101102,2517.0,80473.32,-320.32,16.0,80153.0
3101201,311.0,8862.48,-73.17999999999999,4.0,8789.300000000001
3101300,293.0,7993.070000000001,-125.46000000000001,4.0,7867.610000000001
3101409,113.0,3516.1699999999996,0.0,0.0,3516.17
3101607,7013.0,226795.23999999996,-1490.14,63.0,225305.09999999998
3101631,628.0,19643.690000000002,-51.63,2.0,19592.06
3101706,6381.0,188750.51,-2404.42,108.0,186346.09
3101805,892.0,28650.829999999998,-126.83000000000001,4.0,28524.0
3101904,1652.0,53132.38,-167.36,7.0,52965.02
3102001,1239.0,37169.15,-100.2,4.0,37068.95
3102050,628.0,18824.57,-189.37,7.0,18635.2
3102100,1252.0,34892.270000000004,-199.97,10.0,34692.3
3102209,597.0,17726.379999999997,-126.53000000000002,5.0,17599.85
3102308,1040.0,31440.610000000004,-259.51,9.0,31181.1
3102407,481.0,13501.75,-93.52000000000001,5.0,13408.230000000001
3102506,458.0,14439.37,-116.11,5.0,14323.259999999998
3102605,1717.0,54025.23,-525.52,22.0,53499.71000000001
3102704,1441.0,39669.399999999994,-239.22000000000003,12.0,39430.18
3102803,1692.0,48812.95,-376.34,20.0,48436.61
3102852,1062.0,30669.78,-116.73,5.0,30553.05
3102902,1279.0,36629.95,-1377.56,47.0,35252.39
3103009,821.0,24045.939999999995,-166.43,8.0,23879.510000000002
3103207,216.0,6383.820000000001,-86.06,3.0,6297.76
3103306,303.0,8651.279999999999,-195.38000000000002,6.0,8455.9
3103405,5157.0,158932.77,-3980.46,159.0,154952.31
3103504,8041.0,259462.66000000003,-1322.77,51.0,258139.88999999998
3103603,484.0,14490.660000000002,-71.89,3.0,14418.77
3103751,353.0,11977.45,-65.85,2.0,11911.6
3103801,119.0,3601.9999999999995,0.0,0.0,3602.0
3103900,487.0,14988.800000000001,-160.17,7.0,14828.63
3104007,5913.0,190291.36,-1593.8999999999999,59.0,188697.46
3104205,2936.0,93147.61,-730.9,27.0,92416.71
3104304,1134.0,35217.45,-40.48,1.0,35176.97
3104452,638.0,16897.81,-303.46,10.0,16594.35
3104502,1883.0,58281.420000000006,-194.78,7.0,58086.64
3104700,1494.0,40258.840000000004,-432.44999999999993,19.0,39826.39
3104809,472.0,14095.71,-109.60000000000001,4.0,13986.11
3104908,1804.0,53734.27,-145.54,5.0,53588.73
3105004,876.0,26008.670000000002,-143.9,5.0,25864.77
3105103,1622.0,49296.229999999996,-198.33000000000004,7.0,49097.9
3105202,628.0,16129.460000000001,-395.4599999999999,21.0,15734.0
3105301,439.0,12929.220000000001,-13.26,1.0,12915.96
3105400,1658.0,52911.07000000001,-114.64999999999999,4.0,52796.42
3105608,11333.0,340825.0,-3902.43,160.0,336922.57
3105707,572.0,16881.809999999998,-302.56,13.0,16579.25
3105905,2506.0,78237.33,-238.63999999999996,9.0,77998.69
3106002,803.0,25823.820000000003,-42.3,2.0,25781.519999999997
3106200,89117.0,2793402.71,-40595.85,1396.0,2752806.8600000003
3106309,2216.0,71167.82,-335.99,12.0,70831.83
3106408,762.0,22377.9,-77.63,2.0,22300.269999999997
3106507,1395.0,44575.94,-1347.8400000000001,41.0,43228.1
3106606,567.0,16617.44,-100.06,3.0,16517.38
3106655,727.0,19902.23,-130.16,4.0,19772.07
3106705,26813.0,857333.1599999999,-3632.1000000000004,155.0,853701.06
3106804,418.0,11324.22,-91.35000000000001,5.0,11232.87
3106903,1454.0,45759.44,-74.67,3.0,45684.77
3107000,282.0,8496.12,-115.12,5.0,8381.0
3107109,3405.0,109608.26999999999,-1390.6100000000001,59.0,108217.66
3107307,7002.0,204680.19999999998,-2561.22,108.0,202118.97999999998
3107406,4758.0,152089.2,-1243.13,49.0,150846.07
3107505,753.0,21135.18,-67.02,3.0,21068.16
3107604,208.0,6453.83,0.0,0.0,6453.83
3107703,534.0,17341.51,-98.99000000000001,4.0,17242.52
3107802,2137.0,64686.93,-301.38000000000005,11.0,64385.55
3107901,943.0,29956.49,-80.33,3.0,29876.16
3108008,1595.0,48829.92999999999,-85.42,4.0,48744.51
3108107,879.0,26276.74,-97.00999999999999,3.0,26179.73
3108206,546.0,16376.96,-40.48,1.0,16336.48
3108255,1067.0,29197.289999999997,-559.1800000000001,23.0,28638.11
3108305,1699.0,52037.07,-371.19999999999993,16.0,51665.87
3108404,1185.0,34857.119999999995,-69.57,5.0,34787.549999999996
3108503,623.0,16342.939999999999,-137.89,5.0,16205.05
3108552,1475.0,46298.97,-227.60000000000002,9.0,46071.37
3108602,4610.0,132411.0,-399.97999999999996,14.0,132011.02
3108701,516.0,15162.79,-47.970000000000006,2.0,15114.82
3108800,426.0,12102.49,-97.30000000000001,5.0,12005.19
3108909,1035.0,31996.71,-117.41000000000001,5.0,31879.3
3109006,1966.0,62200.92,-345.14,13.0,61855.78
3109204,1323.0,39798.26,-177.31,5.0,39620.950000000004
3109253,438.0,12806.419999999998,-130.65,4.0,12675.77
3109303,2552.0,78491.51,-312.9,12.0,78178.61
3109402,4097.0,130748.77,-429.21,19.0,130319.56
3109451,683.0,20530.21,-33.82,1.0,20496.39
3109501,829.0,25619.11,-127.05,7.0,25492.06
3109600,328.0,10946.29,-68.57,2.0,10877.72
3109709,593.0,17771.699999999997,-121.03999999999999,4.0,17650.66
3109808,106.0,3659.5899999999992,-40.49,1.0,3619.1
3109907,761.0,24318.61,-50.33,2.0,24268.28
3110004,2735.0,83457.65000000001,-1125.77,43.0,82331.88
3110103,500.0,14963.45,-371.63,13.0,14591.82
3110301,897.0,26155.4,-253.91,9.0,25901.49
3110400,189.0,5364.540000000001,-77.92,3.0,5286.62
3110707,1451.0,44623.920000000006,-99.81,3.0,44524.11
3110806,372.0,10661.52,-318.28999999999996,15.0,10343.23
3110905,1249.0,38998.2,-114.28999999999999,4.0,38883.91
3111002,1095.0,32941.21000000001,-373.39,13.0,32567.82
3111101,1207.0,38514.19,-241.34,8.0,38272.85
3111150,571.0,15965.86,-137.78,5.0,15828.080000000002
3111200,5323.0,163861.67999999996,-1629.95,71.0,162231.72999999998
3111309,977.0,30472.149999999998,-86.71000000000001,4.0,30385.440000000002
3111408,641.0,20181.73,-88.09,3.0,20093.640000000003
3111507,575.0,18143.149999999998,0.0,0.0,18143.15
3111606,2262.0,71131.73000000001,-170.96000000000004,7.0,70960.77
3111804,623.0,18209.79,-14.09,1.0,18195.7
3111903,552.0,16164.349999999999,-48.16,2.0,16116.19
3112000,1218.0,35079.37,-165.70999999999998,6.0,34913.66
3112059,492.0,13834.310000000001,-92.30000000000001,3.0,13742.01
3112109,550.0,16413.36,-595.6800000000001,20.0,15817.679999999998
3112208,489.0,13805.210000000001,-56.65,3.0,13748.56
3112307,6149.0,179561.46000000002,-2307.92,100.0,177253.54
3112406,801.0,24824.160000000003,-248.72000000000003,9.0,24575.44
3112505,952.0,29461.45,-82.26,3.0,29379.19
3112604,1127.0,35515.23,-92.57000000000001,5.0,35422.659999999996
3112653,421.0,13190.149999999998,-65.80000000000001,2.0,13124.35
3112703,1602.0,45695.83,-172.39,6.0,45523.44
3112802,584.0,17633.0,-614.36,18.0,17018.64
3113008,2543.0,68595.15999999999,-352.61999999999995,13.0,68242.54000000001
3113107,259.0,6727.120000000001,-168.12,8.0,6559.0
3113206,2497.0,76728.3,-187.54999999999998,6.0,76540.75
3113305,4033.0,121879.95999999999,-2719.6600000000008,118.0,119160.3
3113404,6542.0,202049.8,-1547.32,59.0,200502.48
3113503,1254.0,33978.799999999996,-145.37,7.0,33833.43
3113602,454.0,14194.550000000001,-39.78,3.0,14154.77
3113701,1936.0,58199.469999999994,-175.57,6.0,58023.9
3113800,133.0,3778.6499999999996,-74.94999999999999,3.0,3703.7
3113909,923.0,28438.239999999998,-126.59,5.0,28311.65
3114006,860.0,26300.39,-60.19,2.0,26240.199999999997
3114105,1002.0,31624.37,-322.40999999999997,11.0,31301.96
3114204,1144.0,34689.28,-125.53,4.0,34563.75
3114303,2249.0,69802.90000000001,-256.43,11.0,69546.47
3114402,1868.0,59291.65,-228.38,8.0,59063.270000000004
3114501,1208.0,38002.689999999995,-137.18,6.0,37865.509999999995
3114550,414.0,13755.84,0.0,0.0,13755.84
3114600,235.0,6943.99,-37.27,1.0,6906.719999999999
3114709,190.0,5822.55,0.0,0.0,5822.55
3114808,596.0,16512.61,-371.28,18.0,16141.329999999998
3114907,155.0,4368.1900000000005,-109.57000000000001,5.0,4258.62
3115003,204.0,6399.880000000001,-33.34,1.0,6366.54
3115102,1890.0,61753.619999999995,-165.28,6.0,61588.34
3115201,406.0,12595.77,-42.03,2.0,12553.740000000002
3115359,421.0,12932.27,-22.24,1.0,12910.03
3115409,327.0,9086.749999999998,-255.03,9.0,8831.72
3115458,906.0,24941.030000000002,-280.64,10.0,24660.39
3115474,816.0,24012.039999999997,-87.89999999999999,4.0,23924.14
3115508,2440.0,74329.48999999999,-488.99999999999994,20.0,73840.48999999999
3115607,111.0,3320.3000000000006,0.0,0.0,3320.3
3115706,623.0,19130.13,-36.45,1.0,19093.68
3115805,743.0,22918.42,-40.49,1.0,22877.93
3115904,348.0,10230.39,-179.98,8.0,10050.41
3116001,712.0,21141.33,-305.8,10.0,20835.53
3116100,1391.0,42326.31,-652.14,25.0,41674.17
3116159,1581.0,47502.61,-601.62,22.0,46900.99
3116308,866.0,24062.019999999997,-86.86,3.0,23975.16
3116407,370.0,11614.880000000001,-111.50999999999999,3.0,11503.37
3116506,1080.0,28611.48,-59.3,4.0,28552.18
3116605,1956.0,61977.43,-150.84,7.0,61826.59
